UUID,Headline,Link,Content,Category,DateTime,Positive,Negative
3904595c-ffe0-417c-b41b-a7103b14be12,"Communication from Gautam Gambhir gave me clarity and confidence: Sanju SamsonWicketkeeper Sanju Samson credits India coach Gautam Gambhir's mentorship for shaping his game, excelling as India's T20 opener with three recent centuries.",https://www.indiatoday.in/sports/story/cricket-ommunication-from-gautam-gambhir-gave-me-clarity-and-confidence-sanju-samson-2652502-2024-12-19,"Indian wicketkeeper Sanju Samson has revealed how India coach Gautam Gambhir's mentorship during his early days in the IPL at Kolkata Knight Riders and the Indian cricket setup helped shape his approach to the game. Samson now appears to be in pole position to become India’s T20 opener following the dual retirements of Kohli and Sharma after the T20 World Cup victory earlier this year. His three centuries in four T20Is against Bangladesh and South Africa have firmly signaled his intent to secure that spot. ""Yeah, it has been. I had a decent relationship with Gautam Gambir right from a young age. My first IPL team was KKR. When I was 14, they picked me on their B team. At the age of 17, I made it to the KKR main side and that was when KKR won the Championship under Gautam Gambhir,"" Samson said in an interview with the former South African captain, AB de Villiers on YouTube.  Samson's association with Gambhir extended beyond the IPL. The wicketkeeper-batter recounted how Gambhir's words during their time in the Indian team's dressing room bolstered his confidence. ""When he came to the Indian team, in the dressing room he told me 'Sanju, I know what you have. You have something special. I am going to be back you no matter what'. He told me to walk in, go out there and express myself in every innings. That kind of communication from the coach, that gave me clarity and confidence.  The Kerala-born cricketer also spoke about the pressure of living up to Gambhir's faith, especially after a string of low scores. ""After few games of dismissals, you feel pressure because you have a guy who's backing you and you are not performing. I thought 'common Sanju, you need to show something and repay the faith the coach has in',"" Samson added. Samson's determination eventually paid off, and he has since become a vital player in India's cricketing ecosystem. Reflecting on his journey, he expressed gratitude for the turning points in his career. ""By God's grace, something special has happened. I want to continue scoring runs and win games for my country,"" he concluded.Published By: Saurabh KumarPublished On: Dec 19, 2024Read More |  Explained: What the new India-Pakistan ICC agreement means for world cricket 

",sports,2024-12-19T19:18:00,14.0,1.7
806111e5-55a4-4b37-a478-c7f7ad5b1da0,"Leave my dad alone: Ashwin after father's controversial retirement statementIndia spinner Ravichandran Ashwin has reacted to his father's controversial statements about his retirement. Ashwin has asked the media and the fans to leave his father alone.
",https://www.indiatoday.in/sports/story/ravichandran-ashwin-retirement-father-humiliated-controversy-2652505-2024-12-19,"India spinner Ravichandran Ashwin reacted to his father's controversial statements about his retirement on Thursday, December 19. Ashwin's father made a bombshell allegation that his son was being humiliated, which he suggested could have been one of the reasons for Ashwin's sudden retirement from international cricket. While he did not accuse anyone in particular, Ashwin's father said the entire family was shocked by his son's sudden announcement. The former Indian off-spinner tried to do some damage control on social media. Ashwin reminded the fans and the media that his father was not media-trained and asked everyone to leave his father alone. ""My dad isn’t media trained, dey father enna da ithelaam. I never thought you would follow this rich tradition of 'dad statements'. Request you all to forgive him and leave him alone,"" Ashwin wrote on Twitter.

My dad isn’t media trained, dey father enna da ithelaam ðŸ˜‚ðŸ˜‚.

I never thought you would follow this rich tradition of “dad statements” .ðŸä£

Request you all to forgive him and leave him alone ðŸ™ https://t.co/Y1GFEwJsVc
— Ashwin ðŸ‡®ðŸ‡³ (@ashwinravi99) December 19, 2024
 My dad isn’t media trained, dey father enna da ithelaam ðŸ˜‚ðŸ˜‚.

I never thought you would follow this rich tradition of “dad statements” .ðŸä£

Request you all to forgive him and leave him alone ðŸ™ https://t.co/Y1GFEwJsVc
— Ashwin ðŸ‡®ðŸ‡³ (@ashwinravi99) December 19, 2024 Ravichandran Ashwin retired midway through the Border-Gavaskar Trophy 2024/25. Ashwin returned home immediately after the conclusion of the 3rd Test match of the series at Gabba. Ravichandran said he had come to terms with his son's decision but admitted that he wished Ashwin had continued playing for the senior national team. ""What was going on in his mind I don’t know. He just announced. I too accepted it with full pleasure. I did not have any feeling at all for that. But the way he gave his retirement, one part I was very happy, another part not happy because he should have continued,"" he said. Also Read: When Rohit convinced Ashwin to play in Adelaide Notably, legendary Sunil Gavaskar had criticised the timing of Ashwin's retirement and said Washington Sundar's emergence might have influenced the off-spinner's mid-series retirement. India picked Sundar ahead of R Ashwin for the first Test of the series in Perth. Ashwin returned to play the pink-ball Test in Adelaide. However, the veteran off-spinner was dropped for the third Test in Brisbane and Ravindra Jadeja took his spot in the XI. Ashwin has been consistently left out of the XI in overseas Tests, especially in England and Australia. Jadeja was preferred as the lone spinner in the XI because of his better ability with the bat.Published By: Kingshuk KusariPublished On: Dec 19, 2024Tune InMust Watch 
",sports,2024-12-19T19:30:00,8.9,6.8
44b88690-116c-4736-8dc2-b4cea4c8f069,"Explained: What the new India-Pakistan ICC agreement means for world cricketThe International Cricket Council brokered an agreement between India and Pakistan that they will not have to play at each other's home venues in any ICC tournaments till 2028. While the decision worked out well for both countries, here's how it affects the rest of the cricketing world.
",https://www.indiatoday.in/sports/story/india-vs-pakistan-champions-trophy-nuetral-venues-explained-2652458-2024-12-19,"The International Cricket Council on December 19, Thursday, announced that India and Pakistan will play their matches in ICC tournaments at neutral venues till 2028. The deal was announced by the ICC during the confirmation of hybrid model for Champions Trophy 2025.  ICC announced that India will be playing their matches for the Champions Trophy 2025 on a neutral venue - likely UAE - and in return, Pakistan do not need to travel to India to play any world tournaments till 2028 - including the 2026 men's T20 World Cup.  While the Champions Trophy stand-off after India's refusal to travel across the border ended, the new agreement has given rise to fresh concerns.  The ICC released a statement confirming that ""India and Pakistan matches hosted by either country at ICC Events during the 2024-2027 rights cycle will be played at a neutral venue,"" as reported by India Today last week. This will mean that Pakistan will not travel to India for their matches during the Women’s ODI World Cup in 2025 and the T20 World Cup in 2026. The tournament, scheduled to begin on February 19 in Pakistan, faced uncertainty due to India's refusal to travel to the host nation. The ICC reiterated in its statement: ""This will apply to the upcoming ICC Men’s Champions Trophy 2025 (hosted by Pakistan), set to be played in February and March 2025, as well as the ICC Women’s Cricket World Cup 2025 (hosted by India) and the ICC Men’s T20 World Cup 2026 (hosted by India and Sri Lanka)."" The statement also announced that the Pakistan Cricket Board (PCB) has been awarded the hosting rights for the ICC Women's T20 World Cup in 2028, where neutral venue arrangements will also apply.ICC Statement Key Pointers
Champions Trophy will be played in Pakistan, India matches at neutral venue
The 50-over tournament will be played in February-March in 2025
The hybrid model rule will apply for all ICC tournaments hosted by India and Pakistan in 2024-27 cycle
Pakistan will not travel to India for Women's World Cup in 2025 and T20 World Cup in 2026
Pakistan have been awarded the hosting rights for Women's T20 World Cup in 2028
As India Today reported, no compensation for Pakistan for losing a part of Champions Trophy hosting rights 
The schedule for ICC Champions Trophy will be confirmed soon
What Does This Mean for the Rest? While India and Pakistan play at the comfort of their neutral venues in the ICC tournaments, the major problems will be faced by the rest of the cricketing nations who would have to travel more than usual, if they are pitted against India and Pakistan.  Take the 2023 Asia Cup for example. the Asian Cricket Council tournament was co-hosted by Pakistan and Sri Lanka as India refused travel to Pakistan for the tournament. India were stationed in Sri Lanka with the other teams forced to travel to and fro between countries - playing in drastically different conditions. For example, Bangladesh started their tournament in Pallekele on Ausgust 31, flew out to Lahore to play Afghanistan and Pakistan, and the travelled back to Sri Lanka to play their final two matches - in a space of two weeks. The fate was more or less same for the other countries depending on how deep they went into the tournament. Former BCB operations chairman had spoken to the media where he had sounded helpless about the issue. ""After playing our first match in Kandy, we have to go to Lahore for the second. There is nothing to do, it was ACC's decision. To make the journey a bit more comfortable, the ACC will provide us with a chartered plane. All the teams who have matches in both countries will get the same,"" Jalal had said during the tournament. ""There is always a little discomfort when you have to travel so much. We all know that you have to go to the airport two hours before a flight and have to carry your luggage too. Then there is the issue of jet lag. The distance between Sri Lanka and Pakistan is very long. We have nothing we can do, everyone will playing like this and we have to be okay with ACC's decision,"" he had further added.   Now the question rises, is that fair for the other boards? Forget Asia Cup - a tournament of only 6 teams, the T20 World Cup 2026 is set to have 20 teams in total, out of which upto 12 different teams might end up playing India and Pakistan, in potentially two different countries.ICC Needs to Do Better India Today reported that all major stakeholder boards in international cricket were consulted when the ICC discussed the possibility of adopting a hybrid model. While the boards may not raise concerns regarding the Champions Trophy 2025, logistical challenges could pose significant issues for teams in larger tournaments in the future. If the hybrid model becomes more prevalent due to ongoing geopolitical tensions, the ICC would do well to establish a long-term solution to these challenges. Engaging with member boards before awarding hosting rights and finalising schedules well in advance could help mitigate potential disruptions, ensuring players, broadcasters, and fans face fewer inconveniences. Broadcasters, who are instrumental in bolstering the financial health of the sport, would also welcome such a proactive approach. It would spare them the uncertainty of waiting until the last minute to confirm venues and schedules. The Champions Trophy, expected to take place between February and March, still does not have official venues. Neither the boards nor the fans know where they will need to travel to watch their favourite cricketers in action. The ICC must recognise that its tournaments are global. For cricket to truly grow as a worldwide sport, these events must prioritise fan experience and seamless organisation. Otherwise, the aspiration of making cricket a genuinely global sport will remain a distant dream. With cricket set to feature in the 2028 Olympics, fostering a better global image for the sport has never been more crucial.Published By: Kingshuk KusariPublished On: Dec 19, 2024Must Watch 
",sports,2024-12-19T18:07:00,11.6,3.0
f60e9542-7b8d-4e20-ac5d-52498c61ee3c,Monaco's Singo apologies to Donnarumma after PSG confirm gruesome facial injuryMonaco defender Wilfried Singo has apologised for his dangerous move that left PSG goalkeeper Gianluigi Donnarumma with multiple cuts and facial trauma during a French league game. ,https://www.indiatoday.in/sports/story/football-singo-apologies-donnarumma-psg-confirm-facial-injury-2652440-2024-12-19,"Monaco defender Wilfried Singo has apologised for the dangerous challenge that left PSG goalkeeper Gianluigi Donnarumma with multiple cuts and facial trauma during a French league game. Donnarumma’s face was bloodied after being struck by his opponent’s cleat in PSG’s 4-2 victory over Monaco on Wednesday. The Italy international was struck by Singo's studs in the 17th minute as the Monaco defender attempted to hurdle over the sliding goalkeeper after his shot was blocked. Instead, Singo's cleats struck Donnarumma, leaving him with multiple cuts and visible trauma below his right eye. Acknowledging the severity of the injury, Singo took to social media to express remorse. ""My gesture was obviously not intentional, but I was able to see afterwards that he had a significant injury to his face,"" he wrote in French and Italian. ""I wish you a good recovery."" Donnarumma required on-field treatment before being replaced by backup goalkeeper Matvey Safonov. PSG later confirmed the 24-year-old suffered ""a facial trauma with multiple wounds"" and would undergo further medical assessments. Photos of Donnarumma's injuries circulated widely, drawing attention to Singo's earlier yellow card. Despite calls for stricter punishment, officials deemed the collision unintentional, allowing Singo to remain in the game. PSG overcame the early loss of their star goalkeeper and a 2-1 deficit in the second half to secure the win. Gonçalo Ramos scored to level the match, and Ousmane Dembélé delivered a brace to ensure victory, extending PSG's unbeaten league run to 16 matches. ""The objective was achieved. It was a difficult match, we weren't up to par at all times, but they knew how to come back and take the lead,"" PSG manager Luis Enrique said post-match. ""I'm happy with the result."" The win gives PSG a commanding 10-point lead atop the Ligue 1 standings as they enter the Christmas break with 40 points. Olympique de Marseille and Monaco, both on 30 points, trail the league leaders, with Marseille holding a game in hand. While the result reinforces PSG's dominance, Donnarumma's condition remains a concern for the club as they prepare for the remainder of the season.Published By: Saurabh KumarPublished On: Dec 19, 2024Read More |  Manchester United boss Ruben Amorim on Rashford situation: I will handle itTrending Reel 
",sports,2024-12-19T17:43:00,10.5,11.3
cd361d3e-c201-439f-9823-5383254e96b7,"Ashwin was not treated fairly, his sudden retirement a shock: Ex-CSK teammateOff-spinner R Ashwin shocked quite a few by announcing his international retirement midway through the crucial Border-Gavaskar Trophy. Ashwin left Australia and reached Chennai as early as Thursday. ",https://www.indiatoday.in/sports/story/cricket-ashwin-retires-unfair-treatment-former-csk-teammate-s-badrinath-2652433-2024-12-19,"Former India batter Subramaniam Badrinath said he felt that Ravichandran Ashwin was not given the respect he deserved and that his retirement from international cricket should have been celebrated with grandeur. Badrinath said Ashwin's unexpected decision left him shocked, adding that the off-spinner deserved to exit on a high. R Ashwin surprised many by retiring midway through the all-important Border-Gavaskar Trophy. Minutes after India drew the third Test in Brisbane, Ashwin announced his retirement during a press conference alongside captain Rohit Sharma at the Gabba. Rohit revealed that Ashwin had discussed his retirement plans at the start of the Australia tour and that he had convinced the off-spinner to play the second Test in Adelaide. When asked if Ashwin should have continued until the end of the series, Rohit defended the spinner's decision, emphasising that Ashwin had every right to choose when to step away. Also Read: R Ashwin, a student of the game and professor of spin, leaves an unmatched legacy Amid discussions surrounding the timing of Ashwin's retirement, S Badrinath defended the off-spinner, attributing the decision to the treatment he received over the years. ""I am shocked. I think, to be honest, he wasn't treated fairly. Rohit Sharma said he wanted to leave after the Perth Test match. He wanted to leave when Washington Sundar was played ahead of him. That tells you he was not happy,"" Badrinath told Star Sports Tamil. ""Honestly, I am saying something-it's a big thing for a cricketer from Tamil Nadu. There are many reasons for that. Players from a few other states get better chances. Despite all these odds, Ashwin went on to take more than 500 wickets and became a legend. ""Imagine what he must have gone through. I know he has faced quite a few things. On many occasions, efforts were made to sideline him. But every time, he has bounced back like a phoenix bird,"" he added.I FEEL BAD FOR ASHWIN: BADRINATH Badrinath argued that Ashwin deserved a grand farewell and suggested that players from other states might not have faced the same treatment. ""He can quit cricket, but this is not the way he should have gone out. It should have been a glorious exit. He deserved a glorious exit. It's not fair, it's not right. ""He has not been treated properly. I have closely followed his progress. Because he is from Tamil Nadu, he has faced this. If you ask me if it would have happened with a cricketer from any other state, I don't think so. ""I feel bad for Ashwin. This exit should not have been like this,"" Badrinath added. Notably, R Ashwin's father, in a television interview on Thursday, claimed that Ashwin was humiliated, which he suggested could have been one of the reasons for his sudden retirement. Ashwin, however, remained tight-lipped about the timing of his decision, maintaining that he had no regrets about his cricketing career. The off-spinner said he was already looking forward to representing the Chennai Super Kings in the IPL 2025. Ashwin departed Australia and returned to Chennai as early as Thursday. Meanwhile, the rest of the Indian team travelled from Brisbane to Melbourne, where the Boxing Day Test will be played from December 26. Published By: Akshay RameshPublished On: Dec 19, 2024Also Read |  Virat Kohli confronts journalist for photographing family at Melbourne airportMust Watch 
",sports,2024-12-19T17:39:00,8.2,5.8
6c06e1e1-b157-43e7-a1ae-27aeb7f443cb,MCA launches new logo for Wankhede's 50-year celebrationThe Mumbai Cricket Association (MCA) unveiled its plan for the 50th anniversary of the Wankhede Stadium with the event taking place on January 19. Fans can buy tickets online for a nominal fee.,https://www.indiatoday.in/sports/story/cricket-mca-wankhede-celebration-anniversary-2652436-2024-12-19,"The Mumbai Cricket Association (MCA) on Thursday unveiled its plan for the 50th anniversary of iconic Wankhede Stadium. MCA President, Ajinkya Naik said that the festivities will get underway on January 12, 2025, culminating in a grand spectacle on January 19, 2025 at the historic stadium. The grand show on January 19 will witness an unparalleled gathering of Mumbai’s domestic and international cricket legends—past and present. The event will also feature mesmerising performances by renowned artists Avadhoot Gupte and Ajay-Atul, capped by a breathtaking laser show. Fans will be allowed for event on 19th. They can buy tickets online for a nominal fee. A special 50th-anniversary logo was unveiled to mark the occasion. MCA President Ajinkya Naik further revealed plans to release a commemorative postal stamp and coffee table book on January 19 honouring Wankhede Stadium’s rich legacy, which has been graced by cricketing legends such as Sunil Gavaskar, Sachin Tendulkar, among other such decorated stalwarts. MCA will also felicitate the Chief Minister of Maharashtra, Devendra Fadnavis and, Ashish Shelar the former MCA President and newly appointed cabinet minister in the Maharashtra government, on January 19. “The Wankhede Stadium is a national pride, and its 50th anniversary is a historic milestone for us. This stadium has been the backdrop to countless unforgettable moments for players and fans alike. Through a week-long celebration and a mega evening event, we aim to honour its rich cricketing history and glorious journey. At MCA, we take immense pride in celebrating cricket’s legacy and look forward to bringing the entire cricketing community together for this landmark event,” Naik said.  Built in 1974, Wankhede Stadium stands as one of the world’s most iconic cricketing venues, having witnessed monumental moments in cricket history. From Sachin Tendulkar’s final international match in 2013 to India’s historic 2011 ODI World Cup triumph, the stadium has been home to countless memories.Published By: sabyasachi chowdhuryPublished On: Dec 19, 2024Also Read |  Unsold in IPL auction, Afghanistan's Sediqullah Atal smashes maiden ODI hundredMust Watch 
",sports,2024-12-19T17:38:00,11.9,0.0
4f4dc59a-1dd5-4fc0-8a07-5f06d62400ae,"Australia lucky to have Scott Boland as Hazlewood's replacement: Brett LeeAustralia are lucky to have Scott Boland to replace Josh Hazlewood, said Brett Lee. Hazlewood is unlikely to play any further part in the Border-Gavaskar Trophy due to a calf injury.",https://www.indiatoday.in/sports/story/cricket-australia-playing-xi-josh-hazlewood-injury-scott-boland-2652431-2024-12-19,"Australia fast bowler Josh Hazlewood is likely to be ruled out of the Border-Gavaskar Trophy 2024/25 due to a calf injury. Hazlewood had pulled out after bowling just one over on Day 4 of the Brisbane Test match, putting Australia in a difficult position despite holding the advantage in the game.  Bowling coach Daniel Vetorri had called Hazlewood's loss huge and that missing his over resulted in Australia failing to push for a win at the Gabba. Scott Boland is expected to replace the pacer, having already played the pink ball Test match in Adelaide. Former Australia pacer Brett Lee hailed Boland and said that Australia were lucky to have the pacer as Hazlewood's replacement. “Any side without Hazlewood in it is a side that I don’t think is as good,” he said. Border Gavaskar Trophy: Full Coverage “Any time that Josh Hazlewood is fit, he is definitely picked in my XI. His record suggests that. He is a great team man and he is a bit like the McGrath of the team. He just hits that beautiful line and length,"" he added. “On the flip side, he has left a big hole in the Australian cricket team, but that is a hole that will be filled nicely by Scott Boland. Australia are lucky they have Boland waiting in the wings, but it is a big loss for Australia,” concluded Brett Lee. Australia are struggling with injuries to Mitchell Marsh and Travis Head. While Marsh has not bowled at full tilt, Travis Head has acknowledged that is is struggling with a slight groin injury. With Hazlewood ruled out, Australia will be in deep trouble if another one of their key players fail to perform to their full capacity.Published By: Kingshuk KusariPublished On: Dec 19, 2024Tune InAlso Read |  Virat Kohli confronts journalist for photographing family at Melbourne airportMust Watch 
",sports,2024-12-19T17:36:00,8.9,9.2
ca8fe125-3a44-41cc-811a-081de28f19cd,"Unsold in IPL auction, Afghanistan's Sediqullah hits maiden ODI hundred ZIM vs AFG: Sediqullah Atal scored 104 runs off 128 balls against Zimbabwe in the second game of the three-match ODI series at the Harare Sports Club. Atal had gone unsold in the IPL 2025 auction in Jeddah. 
",https://www.indiatoday.in/sports/story/cricket-zimbabwe-afghanistan-sediqullah-atal-odi-hundred-2652391-2024-12-19,"Left-handed batter Sediqullah Atal hit his maiden ODI hundred when Zimbabwe and Afghanistan locked horns in the second game of the three-match series on Thursday, December 19 at the Harare Sports Club. Last month, Atal did not find a buyer in the Indian Premier League (IPL) 2025 auction that took place in Jeddah, Saudi Arabia.  Atal had a base price of Rs 75 lakhs, but he went unsold in the mega auction. The southpaw was at his very best against Zimbabwe, racking up a century off 125 balls. The 23-year-old scored 104 runs off 128 balls with eight fours and four sixes. On the back of his knock, the Afghans put up a decent score of 286 for five in 50 overs.  After the Afghans opted to bat first, Atal joined hands with Abdul Malik and the duo put on 191 runs for the opening wicket off 35 overs. The partnership was broken after Newman Nyamhuri accounted for Malik's wicket. But Atal went on to play until the 43rd over, where he became Nyamhuri's third victim. 

ð‡ð”ððƒð‘ðÄðƒ! ðŸ’ï

Sediqullah Atal puts on a remarkable batting display and brings up a terrific hundred against Zimbabwe in the 2nd ODI. ðŸäé

Fantastic batting by the youngster to get into his maiden hundred in international cricket. ðŸ‘#AfghanAtalan | #ZIMvAFG |... pic.twitter.com/g3ttuazcbK
— Afghanistan Cricket Board (@ACBofficials) December 19, 2024
Sediqullah Atal rises through the ranks  ð‡ð”ððƒð‘ðÄðƒ! ðŸ’ï

Sediqullah Atal puts on a remarkable batting display and brings up a terrific hundred against Zimbabwe in the 2nd ODI. ðŸäé

Fantastic batting by the youngster to get into his maiden hundred in international cricket. ðŸ‘#AfghanAtalan | #ZIMvAFG |... pic.twitter.com/g3ttuazcbK
— Afghanistan Cricket Board (@ACBofficials) December 19, 2024 Back in July 2023, Atal hogged the headlines after he smacked seven sixes in an over during a match in the Kabul Premier League. Playing for Shaheen Hunters, Atal took the attack to Amir Zazai, who finished with figures of 4-0-79-1 at an economy rate of 19.75. Zazai leaked 48 runs in that over as Atal scored an unbeaten 118 off 56 balls with seven fours and 10 sixes. Atal finished as the top run-scorer after Afghanistan recently won the Men’s Emerging Asia Cup in Oman. In five matches, Atal hammered 368 runs at an average of 122.66 and a strike-rate of 147.79. In five ODIs and nine T20Is, Atal has scored 274 runs at an average of 21.07. 
Published By: sabyasachi chowdhuryPublished On: Dec 19, 2024Also Read |  Border-Gavaskar Trophy: Why Gabba draw vs India is bad news for Australia
",sports,2024-12-19T16:51:00,9.1,3.6
e7c29dcf-e91d-4917-b820-6769d2cf0f2f,"United boss Ruben Amorim on Marcus Rashford situation: I will handle itManchester United manager Ruben Amorim addressed the growing uncertainty around Marcus Rashford's future at the club, emphasising his commitment to handling the situation internally. Rashford's struggles and omission from key matches have fuelled speculation about his potential departure.",https://www.indiatoday.in/sports/football/story/manchester-united-ruben-amorim-marcus-rashford-transfer-news-will-handle-it-2652353-2024-12-19,"Manchester United manager Ruben Amorim has acknowledged the complexity surrounding Marcus Rashford's future at the club but assured fans that he would personally handle the situation. Speculation around Rashford's tenure at Old Trafford has intensified, particularly after the player’s own comments about seeking a “new challenge” added fuel to the fire. The 27-year-old forward, a product of United’s academy since the age of seven, finds himself at a crossroads. His role under Amorim has been a subject of uncertainty, leading to doubts about his long-term stay at the club. During the pre-match press conference ahead of United's Carabao Cup clash against Tottenham Hotspur on December 20, Amorim refrained from providing detailed answers on Rashford’s situation, emphasising his intent to manage it internally. “It’s a hard situation to comment on...""If this was me, probably I would speak with the manager,"" Amorim said. “If I give a lot of importance to it, it will have big headlines in the papers and if I say it’s not a problem, then my standards are getting low. So I will deal with that, I understand that,” he added. Despite Manchester United’s morale-boosting 2-1 victory over rivals Manchester City on Sunday, Rashford’s absence from the squad, alongside teammate Alejandro Garnacho, sparked further questions. Amorim later clarified that the decision stemmed from his commitment to maintaining high standards within the team, but the omission has only heightened rumors of a potential sale. Rashford’s struggles to recapture his electrifying form from the 2022-23 season, where he scored 30 goals across all competitions, have not gone unnoticed. Under Amorim, who took charge last month, the England international has netted just three goals and has failed to make a significant impact. In United’s Europa League win against Viktoria Plzen, Rashford was substituted as early as the 56th minute, a decision that was met with boos from sections of the Old Trafford crowd. The mounting frustration among fans and the lack of clarity over Rashford’s future have contributed to an uneasy atmosphere. However, Amorim’s direct approach to the matter indicates a focus on resolving the situation without unnecessary public scrutiny. As Manchester United prepare for their Carabao Cup clash, the spotlight remains on Rashford’s next move. Whether the forward reignites his United career or embarks on a new chapter, Amorim’s handling of the scenario could prove pivotal in shaping the club’s immediate future.Published By: Debodinna ChakrabortyPublished On: Dec 19, 2024Also Read |  PSG's Donnarumma leaves field bloodied after boot to the face tackle vs Monaco
",sports,2024-12-19T16:07:00,8.8,6.8
6abda189-db06-4415-96f3-2b790807f8f8,"India-Pakistan matches until 2028 at neutral venues, including Champions TrophyThe International Cricket Council (ICC) announced that the 2025 Champions Trophy will be held using a hybrid model, which means India will play its matches at a neutral venue. In return, Pakistan's matches in ICC events hosted by India will also take place at a neutral venue.",https://www.indiatoday.in/sports/cricket/story/cricket-champions-trophy-pakistan-hybrid-model-icc-2028-india-2652347-2024-12-19,"The International Cricket Council (ICC) confirmed on December 19 that the 2025 Champions Trophy will be conducted in a hybrid model that will see India's matches in the eight-team event taking place at a neutral venue. In a statement released by the ICC, it confirmed: ""India and Pakistan matches hosted by either country at ICC Events during the 2024-2027 rights cycle will be played at a neutral venue,"" as reported by India Today last week. This will mean that Pakistan will not travel to India for their matches during the Women’s ODI World Cup in 2025 and the T20 World Cup in 2026. The tournament, scheduled to begin on February 19 in Pakistan, faced uncertainty due to India's refusal to travel to the host nation. The ICC reiterated in its statement: ""This will apply to the upcoming ICC Men’s Champions Trophy 2025 (hosted by Pakistan), set to be played in February and March 2025, as well as the ICC Women’s Cricket World Cup 2025 (hosted by India) and the ICC Men’s T20 World Cup 2026 (hosted by India and Sri Lanka)."" The statement also announced that the Pakistan Cricket Board (PCB) has been awarded the hosting rights for the ICC Women's T20 World Cup in 2028, where neutral venue arrangements will also apply. Additionally, Cricket Australia is set to host one of the senior ICC women's events during the 2029-2031 cycle. ""It was also announced that the PCB has been awarded hosting rights of the ICC Women’s T20 World Cup in 2028, where neutral venue arrangements will also apply.""
Champions Trophy will be played in Pakistan, India matches at neutral venue
The 50-over tournament will be played in February-March in 2025
The hybrid model rule will apply for all ICC tournaments hosted by India and Pakistan in 2024-27 cycle
Pakistan will not travel to India for Women's World Cup in 2025 and T20 World Cup in 2026
Pakistan have been awarded the hosting rights for Women's T20 World Cup in 2028
As India Today reported, no compensation for Pakistan for losing a part of Champions Trophy hosting rights 
Schedule for ICC Champions Trophy will be confirmed soon
 The schedule for the ICC Champions Trophy 2025 will be confirmed soon, with Pakistan aiming to defend the title they won in 2017. The eight-team event will feature Afghanistan, Australia, Bangladesh, England, India, New Zealand, and South Africa, alongside hosts Pakistan. ""Cricket Australia is set to host one of the senior ICC women’s events during the period 2029 to 2031.The schedule for the ICC Champions Trophy 2025 is set to be confirmed soon, with Pakistan aiming to defend the title they won in 2017. The eight-team event will feature Afghanistan, Australia, Bangladesh, England, India, New Zealand, and South Africa, alongside hosts Pakistan,"" the statement added.Published By: sabyasachi chowdhuryPublished On: Dec 19, 2024Read More |  Wouldn't have let R Ashwin retire like this, he deserves respect: Kapil DevMust Watch 
",sports,2024-12-19T16:25:00,11.2,1.2
